2018-05-15_23:10:27:339- connecting to broker 192.168.1.100:1883
2018-05-15_23:10:27:340- Subscribing to topic mqtt-roundtrip-qos2-1500Byte-1000-cycles_2
2018-05-15_23:10:27:340- subscribe returned (0, 1)
2018-05-15_23:10:27:341- Client connected to broker
2018-05-15_23:10:29:642- Performing message publishing for 1000 cycles
2018-05-15_23:10:29:728- message sent - id:80 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:729- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:729- message sent - id:81 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:730- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:730- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:731- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:731- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:732- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:732- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:732- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:733- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:733- message sent - id:82 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:734- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:735- message sent - id:83 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:735- message sent - id:84 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:735- message sent - id:85 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:736- message sent - id:86 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:736- message sent - id:87 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:736- message sent - id:88 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:737- message sent - id:89 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:737- message sent - id:90 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:737- message sent - id:91 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:737- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:738- message sent - id:92 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:738- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:738- message sent - id:93 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:739- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:739- message sent - id:94 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
2018-05-15_23:10:29:739- message received - id:0 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles_2 - qos:0 - size:1500
2018-05-15_23:10:29:740- message sent - id:95 - topic:mqtt-roundtrip-qos2-1500Byte-1000-cycles - qos:2 - size:1500
